Solaranlage01,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal
39995.17708300000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.2,49.2,20.8,18.8,20.97,22.87,20.3,21.7,19.77,19,22.08,14.25,43.72,49.2,29.92,31.78,33.16,810,55972,49,44,36,38,56306
39995.18055600000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.2,49.2,20.75,18.72,21.02,22.77,20.27,21.6,19.6,18.9,21.97,14.23,43.62,49.2,29.95,31.7,33.09,810,55972,49,44,36,38,56306
39995.18402800000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.2,49.2,20.57,18.67,20.85,22.77,20.12,21.5,19.6,18.87,21.8,14.16,43.54,49.12,29.92,31.7,32.98,810,55972,48,44,36,37,56306
39995.18750000000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.12,49.12,20.5,18.6,20.7,22.57,20,21.37,19.6,18.82,21.86,14.08,43.46,49.02,29.92,31.62,32.98,810,55972,48,44,36,37,56306
39995.19097200000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.12,49.12,20.4,18.5,20.7,22.55,19.97,21.35,19.45,18.7,21.67,13.93,43.36,48.94,29.92,31.62,32.91,810,55972,48,44,36,37,56306
39995.19444400000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.12,49.12,20.2,18.52,20.5,22.37,19.95,21.3,19.4,18.7,21.67,13.98,43.2,48.87,29.92,31.62,32.83,810,55972,48,44,36,37,56306
39995.19791700000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,59.94,49.12,49.12,20.02,18.42,20.7,22.47,20.1,21.3,19.4,18.62,21.53,13.84,43.1,48.76,29.9,31.52,32.83,810,55972,48,44,36,37,56306
39995.20138900000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.01,49.12,49.12,19.95,18.3,20.82,22.6,20.42,21.27,19.32,18.55,21.34,13.77,43.02,48.69,29.9,31.52,32.73,810,55972,48,44,36,37,56306
39995.20486100000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.01,49.12,49.12,20.1,18.42,20.8,22.55,20.4,21.32,19.35,18.55,21.42,13.82,42.95,48.61,29.9,31.52,32.65,810,55972,48,43,36,37,56306
39995.20833300000,0,1136,2.83,0,0,1055,0,1,987,84.47,83.36,60.01,49.02,49.02,20.2,18.52,20.8,22.55,20.32,21.42,19.47,18.6,21.56,13.93,42.84,48.61,29.9,31.44,32.65,810,55972,48,43,36,37,56306
39995.21180600000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.36,60.01,49.02,49.02,20.2,18.75,20.7,22.32,20.37,21.6,19.45,18.75,21.64,14.11,42.69,48.51,29.9,31.44,32.57,810,55972,48,43,36,37,56306
39995.21527800000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.01,49.02,49.02,20.5,18.97,20.87,22.27,20.47,21.8,19.5,19,21.83,14.35,42.59,48.43,29.9,31.36,32.57,810,55972,48,43,36,37,56306
39995.21875000000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.01,49.02,49.02,20.67,19.2,21.1,22.42,20.7,22,19.65,19.12,22,14.5,42.51,48.35,29.9,31.36,32.57,810,55972,48,43,36,37,56306
39995.22222200000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.01,49.02,49.02,21.05,19.67,21.47,22.77,21.1,22.4,19.9,19.5,22.3,14.98,42.43,48.25,29.9,31.36,32.47,810,55972,48,43,36,37,56306
39995.22569400000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.01,48.94,48.94,21.75,20.32,22.15,23.47,21.7,23.02,20.57,20.1,22.99,15.68,42.33,48.17,29.9,31.36,32.39,810,55972,47,43,36,36,56306
39995.22916700000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.01,48.94,48.94,22.5,21.12,23,24.12,22.47,23.8,21.3,20.77,23.65,16.44,42.25,48.17,29.9,31.36,32.31,810,55972,47,43,36,36,56306
39995.23263900000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.01,48.94,48.94,23.32,22,23.9,24.77,23.32,24.7,21.92,21.4,24.31,17.26,42.17,48.09,29.9,31.26,32.31,810,55972,47,43,36,36,56306
39995.23611100000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.87,48.87,24.07,22.75,24.57,25.3,24.05,25.4,22.5,22,24.94,17.99,42.07,47.99,29.9,31.26,32.31,810,55972,47,43,35,36,56306
39995.23958300000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.94,48.94,24.62,23.4,25.12,25.75,24.65,26,23,22.52,25.43,18.57,41.99,47.91,29.87,31.26,32.21,810,55972,47,43,35,36,56306
39995.24305600000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.01,48.87,48.87,25.35,24.12,25.87,26.3,25.35,26.7,23.5,23.02,25.98,19.3,41.92,47.84,29.87,31.26,32.21,810,55972,47,43,35,36,56306
39995.24652800000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.87,48.87,26.1,24.92,26.7,26.92,26.15,27.5,24.1,23.65,26.64,20.12,41.81,47.84,29.87,31.18,32.13,810,55972,47,43,35,36,56306
39995.25000000000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.87,48.87,26.85,25.65,27.4,27.52,26.82,28.15,24.62,24.25,27.28,20.85,41.66,47.73,29.87,31.18,32.13,810,55972,47,43,35,36,56306
39995.25347200000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.09,48.87,48.87,27.4,26.17,27.95,28,27.42,28.72,25.1,24.7,27.8,21.4,41.66,47.66,29.87,31.11,32.06,810,55972,47,43,35,36,56306
39995.25694400000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.09,48.87,48.87,28.02,26.7,28.52,28.52,28.02,29.35,25.57,25.2,28.29,22.06,41.48,47.58,29.87,31.11,32.06,810,55972,47,42,35,36,56306
39995.26041700000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.87,48.87,28.65,27.25,29.15,29.02,28.6,29.95,26.05,25.7,28.84,22.65,41.4,47.48,29.85,31.11,31.95,810,55972,47,42,35,36,56306
39995.26388900000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.26,60.09,48.87,48.87,29.5,28.07,30,29.82,29.42,30.75,26.67,26.4,29.59,23.49,41.4,47.4,29.87,31.11,31.95,810,55972,47,42,35,36,56306
39995.26736100000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.76,48.76,30.4,28.77,30.85,30.62,30.27,31.6,27.4,27.12,30.36,24.29,41.3,47.32,29.82,31.11,31.88,810,55972,46,42,35,35,56306
39995.27083300000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.19,48.76,48.76,31.15,29.32,31.5,31.3,30.97,32.2,28,27.75,31.08,24.97,41.22,47.32,29.85,31.11,31.88,810,55972,46,42,35,35,56306
39995.27430600000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.76,48.76,31.55,29.4,31.9,31.6,31.47,32.57,28.32,28.02,31.37,25.14,41.04,47.22,29.82,31,31.8,810,55972,46,42,35,35,56306
39995.27777800000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.76,48.76,32.2,29.92,32.47,32.22,32.05,33.1,28.62,28.4,31.81,25.62,41.04,47.14,29.82,31,31.8,810,55972,46,41,35,35,56306
39995.28125000000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.09,48.76,48.76,33.27,31,33.57,33.4,33.1,34.1,29.5,29.3,32.78,26.67,40.89,47.07,29.82,31,31.7,810,55972,46,41,35,35,56306
39995.28472200000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.26,60.19,48.69,48.69,34.47,32,34.8,34.5,34.25,35.27,30.22,30.05,33.77,27.56,40.78,47.07,29.82,31,31.7,810,55972,46,41,35,35,56306
39995.28819400000,0,1136,2.84,0,0,1055,0,1,987,84.47,83.18,60.19,48.69,48.69,35.87,33.32,36.27,36.35,35.72,36.7,31.45,31.32,35,29.19,40.71,46.96,29.82,30.93,31.62,810,55972,46,41,35,35,56306
39995.29166700000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.18,60.19,48.69,48.69,37.5,34.22,37.72,37.65,37.22,38.12,32.45,32.4,36.3,30.18,40.63,46.89,29.82,30.93,31.62,810,55972,46,41,35,35,56306
39995.29513900000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.26,60.19,48.69,48.69,38,34.8,38.2,38.1,37.85,38.7,33,32.85,36.85,30.79,40.53,46.81,29.82,30.93,31.62,810,55972,46,41,35,35,56306
39995.29861100000,0,1136,2.85,0,0,1055,0,1,987,84.47,83.26,60.19,48.61,48.61,38.1,34.37,38.5,37.87,38.17,38.82,32.9,32.75,36.98,30.52,40.45,46.7,29.82,30.85,31.54,810,55972,46,41,35,35,56306
39995.30208300000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.61,48.61,39.25,35.15,39.7,39,39.17,39.7,33.65,33.4,37.81,31.57,40.27,46.63,29.8,30.85,31.54,810,55972,46,41,35,35,56306
39995.30555600000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.61,48.61,41.27,36.87,41.6,41.07,41.07,41.4,35.42,35.2,39.57,33.65,40.19,46.63,29.8,30.85,31.44,810,55972,46,41,35,35,56306
39995.30902800000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.61,48.61,42.42,38.15,42.9,42.65,42.47,42.85,36.32,36.05,40.67,34.96,40.12,46.55,29.8,30.85,31.44,810,55972,45,41,34,35,56306
39995.31250000000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.61,48.61,44.12,40.5,44.5,44.35,43.9,44.6,37.67,37.52,42.13,37.36,40.01,46.45,29.75,30.85,31.36,810,55972,45,41,34,35,56306
39995.31597200000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.61,48.61,46.12,42.25,46.45,46.27,45.95,46.7,39,39.1,43.89,39.04,39.94,46.37,29.72,30.75,31.28,810,55972,45,41,34,35,56306
39995.31944400000,0,1136,2.85,0,0,1055,0,1,987,84.47,83.18,60.19,48.61,48.61,49.3,43.8,49.87,49.07,49.2,49.37,40.95,41,46.2,40.78,39.86,46.29,29.7,30.75,31.28,810,55972,45,40,34,34,56306
39995.32291700000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.51,48.51,50.32,44.75,50.75,50.6,50.35,50.47,42.32,41.97,47.35,42,39.76,46.19,29.7,30.67,31.18,810,55972,45,40,34,34,56306
39995.32638900000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.51,48.51,52.15,46.47,52.6,52.42,52.2,52.45,43.57,43.4,48.92,44.15,39.68,46.11,29.67,30.67,31.18,810,55972,45,40,34,34,56306
39995.32986100000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.51,48.51,54.6,48.17,54.25,53.85,54.12,54.3,45.77,45.5,50.79,46.09,39.6,46.04,29.67,30.59,31.1,810,55972,45,40,34,34,56306
39995.33333300000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.19,48.51,48.51,53.92,48.1,53.37,53.07,53.45,54.17,45.12,44.9,50.33,45.99,39.5,46.04,29.65,30.59,31.03,810,55972,45,40,34,34,56306
39995.33680600000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.51,48.51,52.1,46.22,51.8,51.5,51.87,52.32,43.9,43.67,48.92,44.25,39.34,45.93,29.6,30.59,31.03,810,55972,45,40,34,34,56306
39995.34027800000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.51,48.51,50.85,44.05,50.77,49.72,50.55,50.9,42.37,41.9,47.47,42.05,39.24,45.86,29.6,30.59,30.92,810,55972,45,30,34,34,56306
39995.34375000000,0,1136,2.84,0,0,1055,0,1,987,84.39,83.18,60.27,48.51,48.51,50.1,43.75,49.92,49.05,49.6,50,41.87,41.37,46.88,41.87,39.16,45.78,29.6,30.49,30.85,810,55972,45,30,34,34,56306
39995.34722200000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.43,48.43,49.8,43,49.52,48.97,49.35,49.55,41.82,41,46.53,41.08,39.09,45.68,29.6,30.49,30.85,810,55972,45,30,34,34,56306
39995.35069400000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.43,48.43,51.32,44.1,51.27,50.1,50.7,50.92,42.2,41.5,47.47,42,38.98,45.6,29.57,30.41,30.85,810,55972,45,30,34,34,56306
39995.35416700000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.43,48.43,53.02,45.82,52.87,51.7,52.4,52.6,43.12,42.82,48.75,43.6,38.91,45.6,29.55,30.41,30.77,810,55972,45,30,34,34,56306
39995.35763900000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.43,48.43,55.7,49.42,55.6,54.92,55.05,55.05,45.4,45.27,51.23,47.48,38.83,45.52,29.55,30.33,30.67,810,55972,45,30,34,34,56306
39995.36111100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.43,48.43,59.45,52.75,58.97,58.52,58.27,58.8,47.8,47.92,54.01,50.73,38.73,45.42,29.52,30.33,30.67,810,55972,44,39,34,34,56306
39995.36458300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,61.5,50.47,54.9,55.2,57.82,59.4,50.9,50.25,57.09,52.72,49.38,45.34,29.5,44.49,30.59,810,55972,44,39,34,34,56306
39995.36805600000,0,1136,2.85,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,57.6,47.8,53.67,54.3,54.62,57,49.37,45.9,53.08,48.45,51.7,45.26,29.5,45.01,30.59,810,55972,44,39,34,34,56306
39995.37152800000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.1,60.27,48.35,48.35,59.65,51.47,58.9,57.6,58.2,59.6,49.5,48.5,54.17,50.36,52.11,45.16,29.52,43.46,32.47,810,55972,44,39,33,33,56306
39995.37500000000,0,1136,2.86,50,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,62.1,47.9,56.3,55.52,59.1,59.92,52.2,50.1,57.2,50.53,58.21,45.08,29.55,58.13,33.76,810,55972,44,39,33,33,56306
39995.37847200000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.38194400000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.38541700000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.38888900000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.39236100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.39583300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.39930600000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.40277800000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.40625000000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.40972200000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.41319400000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.41666700000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.42013900000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.42361100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.42708300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.43055600000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.43402800000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.43750000000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.44097200000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.44444400000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.44791700000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.45138900000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.45486100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.45833300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.46180600000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,55972,44,39,33,33,56306
39995.46527800000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.46875000000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.47222200000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.47569400000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.47916700000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.48263900000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.48611100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.48958300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.49305600000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.49652800000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.50000000000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.50347200000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.50694400000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.51041700000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.51388900000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.51736100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.52083300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.52430600000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.52777800000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.53125000000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.53472200000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.53819400000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.54166700000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.54513900000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.54861100000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.55208300000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
39995.55555600000,0,1136,2.86,0,0,1055,0,1,987,84.39,83.18,60.27,48.35,48.35,58.35,44.87,54.05,54.15,57.37,59.92,51.32,47.35,54.91,46.91,58.21,45.08,29.55,58.13,33.86,810,56070,44,39,33,33,56397
