Latitude (N) = 48.2575; Longitude (E) = 16.4333; Altitude = 190; 
Date; Dry Bulb Temperature [°C]; Relative Humidity [%]; Global Horizontal Radiation [Wh/m2]; Diffuse Horizontal Radiation [Wh/m2]; Direct Horizontal Radiation [Wh/m2]
06.11.2009 21:00:00; 4.8; 94; 0; 0;0
06.11.2009 22:00:00; 4.8; 95; 0; 0;0
06.11.2009 23:00:00; 4.7; 94; 0; 0;0
07.11.2009 00:00:00; 4.7; 94; 0; 0;0
07.11.2009 01:00:00; 4.7; 94; 0; 0;0
07.11.2009 02:00:00; 4.7; 94; 0; 0;0
07.11.2009 03:00:00; 4.6; 94; 0; 0;0
07.11.2009 04:00:00; 4.7; 95; 0; 0;0
07.11.2009 05:00:00; 4.7; 95; 0; 0;0
07.11.2009 06:00:00; 4.9; 95; 1; 0.177;0.823
07.11.2009 07:00:00; 5.3; 94; 53; 9.381;43.619
07.11.2009 08:00:00; 6.1; 92; 151; 26.727;124.273
07.11.2009 09:00:00; 6.4; 88; 161; 28.497;132.503
07.11.2009 10:00:00; 7; 85; 152; 26.904;125.096
07.11.2009 11:00:00; 7.4; 85; 126; 22.302;103.698
07.11.2009 12:00:00; 8; 82; 240; 42.48;197.52
07.11.2009 13:00:00; 8; 82; 89; 15.753;73.247
07.11.2009 14:00:00; 8.6; 85; 44; 7.788;36.212
07.11.2009 15:00:00; 8.5; 84; 19; 3.363;15.637
07.11.2009 16:00:00; 8.1; 84; 4; 0.708;3.292
07.11.2009 17:00:00; 7.3; 86; 0; 0;0
07.11.2009 18:00:00; 6.4; 88; 0; 0;0
07.11.2009 19:00:00; 5.4; 91; 0; 0;0
07.11.2009 20:00:00; 5; 93; 0; 0;0
07.11.2009 21:00:00; 6.6; 91; 0; 0;0
07.11.2009 22:00:00; 6.7; 90; 0; 0;0
07.11.2009 23:00:00; 6.5; 90; 0; 0;0
08.11.2009 00:00:00; 6.2; 91; 0; 0;0
08.11.2009 01:00:00; 6; 92; 0; 0;0
08.11.2009 02:00:00; 5.8; 92; 0; 0;0
08.11.2009 03:00:00; 5.5; 93; 0; 0;0
08.11.2009 04:00:00; 5.6; 90; 0; 0;0
08.11.2009 05:00:00; 5.6; 92; 0; 0;0
08.11.2009 06:00:00; 5.8; 92; 0; 0;0
08.11.2009 07:00:00; 5.7; 92; 9; 1.593;7.407
08.11.2009 08:00:00; 6.2; 90; 29; 5.133;23.867
08.11.2009 09:00:00; 6.7; 88; 54; 9.558;44.442
08.11.2009 10:00:00; 7.2; 87; 78; 13.806;64.194
08.11.2009 11:00:00; 7.3; 88; 76; 13.452;62.548
08.11.2009 12:00:00; 7.7; 87; 99; 17.523;81.477
08.11.2009 13:00:00; 8.4; 84; 124; 21.948;102.052
08.11.2009 14:00:00; 8.7; 81; 60; 10.62;49.38
08.11.2009 15:00:00; 8.4; 85; 25; 4.425;20.575
08.11.2009 16:00:00; 7.9; 92; 1; 0.177;0.823
08.11.2009 17:00:00; 7.7; 94; 0; 0;0
08.11.2009 18:00:00; 7.7; 94; 0; 0;0
08.11.2009 19:00:00; 7.6; 95; 0; 0;0
08.11.2009 20:00:00; 7.5; 95; 0; 0;0
08.11.2009 21:00:00; 7.6; 95; 0; 0;0
08.11.2009 22:00:00; 7.7; 95; 0; 0;0
08.11.2009 23:00:00; 7.7; 95; 0; 0;0
09.11.2009 00:00:00; 7.6; 95; 0; 0;0
09.11.2009 01:00:00; 7.7; 95; 0; 0;0
09.11.2009 02:00:00; 7.7; 95; 0; 0;0
09.11.2009 03:00:00; 7.8; 95; 0; 0;0
09.11.2009 04:00:00; 7.9; 95; 0; 0;0
09.11.2009 05:00:00; 7.8; 95; 0; 0;0
09.11.2009 06:00:00; 7.7; 93; 1; 0.177;0.823
09.11.2009 07:00:00; 7.3; 93; 34; 6.018;27.982
09.11.2009 08:00:00; 8.2; 91; 150; 26.55;123.45
09.11.2009 09:00:00; 9.7; 80; 316; 55.932;260.068
09.11.2009 10:00:00; 10.4; 83; 297; 52.569;244.431
09.11.2009 11:00:00; 11.1; 78; 190; 33.63;156.37
09.11.2009 12:00:00; 12.5; 66; 369; 65.313;303.687
09.11.2009 13:00:00; 12.4; 68; 369; 65.313;303.687
09.11.2009 14:00:00; 11.2; 74; 103; 18.231;84.769
09.11.2009 15:00:00; 10.2; 82; 32; 5.664;26.336
09.11.2009 16:00:00; 9.1; 88; 4; 0.708;3.292
09.11.2009 17:00:00; 8.6; 90; 0; 0;0
09.11.2009 18:00:00; 8.5; 89; 0; 0;0
09.11.2009 19:00:00; 8.5; 89; 0; 0;0
09.11.2009 20:00:00; 8.4; 89; 0; 0;0
09.11.2009 21:00:00; 6.4; 93; 0; 0;0
09.11.2009 22:00:00; 6.7; 94; 0; 0;0
09.11.2009 23:00:00; 7.1; 94; 0; 0;0
10.11.2009 00:00:00; 6.9; 94; 0; 0;0
10.11.2009 01:00:00; 6.7; 93; 0; 0;0
10.11.2009 02:00:00; 6.5; 91; 0; 0;0
10.11.2009 03:00:00; 6.3; 92; 0; 0;0
10.11.2009 04:00:00; 6.5; 93; 0; 0;0
10.11.2009 05:00:00; 7; 93; 0; 0;0
10.11.2009 06:00:00; 7; 88; 0; 0;0
10.11.2009 07:00:00; 7.4; 87; 27; 4.779;22.221
10.11.2009 08:00:00; 7.5; 84; 53; 9.381;43.619
10.11.2009 09:00:00; 7.6; 79; 96; 16.992;79.008
10.11.2009 10:00:00; 7.5; 80; 83; 14.691;68.309
10.11.2009 11:00:00; 7.7; 77; 61; 10.797;50.203
10.11.2009 12:00:00; 7.5; 77; 39; 6.903;32.097
10.11.2009 13:00:00; 7.5; 75; 29; 5.133;23.867
10.11.2009 14:00:00; 6.6; 84; 11; 1.947;9.053
10.11.2009 15:00:00; 5.7; 90; 7; 1.239;5.761
10.11.2009 16:00:00; 5.3; 91; 0; 0;0
10.11.2009 17:00:00; 5; 91; 0; 0;0
10.11.2009 18:00:00; 4.9; 91; 0; 0;0
10.11.2009 19:00:00; 4.5; 91; 0; 0;0
10.11.2009 20:00:00; 4.4; 92; 0; 0;0
10.11.2009 21:00:00; 4.4; 92; 0; 0;0
10.11.2009 22:00:00; 4.1; 93; 0; 0;0
10.11.2009 23:00:00; 4.1; 92; 0; 0;0
11.11.2009 00:00:00; 4.2; 91; 0; 0;0
11.11.2009 01:00:00; 4.2; 93; 0; 0;0
11.11.2009 02:00:00; 4.1; 91; 0; 0;0
11.11.2009 03:00:00; 4; 91; 0; 0;0
11.11.2009 04:00:00; 4; 92; 0; 0;0
11.11.2009 05:00:00; 4.2; 91; 0; 0;0
11.11.2009 06:00:00; 4.3; 90; 0; 0;0
11.11.2009 07:00:00; 4.6; 89; 11; 1.947;9.053
11.11.2009 08:00:00; 5.2; 86; 55; 9.735;45.265
11.11.2009 09:00:00; 5.8; 83; 89; 15.753;73.247
11.11.2009 10:00:00; 5.9; 88; 112; 19.824;92.176
11.11.2009 11:00:00; 6; 88; 85; 15.045;69.955
11.11.2009 12:00:00; 6.2; 88; 88; 15.576;72.424
11.11.2009 13:00:00; 6.4; 85; 97; 17.169;79.831
11.11.2009 14:00:00; 6.5; 84; 44; 7.788;36.212
11.11.2009 15:00:00; 6.3; 88; 18; 3.186;14.814
11.11.2009 16:00:00; 6.4; 88; 1; 0.177;0.823
11.11.2009 17:00:00; 6.8; 82; 0; 0;0
11.11.2009 18:00:00; 6.9; 81; 0; 0;0
11.11.2009 19:00:00; 7.1; 79; 0; 0;0
11.11.2009 20:00:00; 7.2; 77; 0; 0;0
11.11.2009 21:00:00; 7.2; 77; 0; 0;0
11.11.2009 22:00:00; 7.3; 74; 0; 0;0
11.11.2009 23:00:00; 7.1; 75; 0; 0;0
12.11.2009 00:00:00; 7.1; 73; 0; 0;0
12.11.2009 01:00:00; 6.6; 75; 0; 0;0
12.11.2009 02:00:00; 6.2; 74; 0; 0;0
12.11.2009 03:00:00; 6.3; 71; 0; 0;0
12.11.2009 04:00:00; 6.2; 71; 0; 0;0
12.11.2009 05:00:00; 6; 71; 0; 0;0
12.11.2009 06:00:00; 6.1; 69; 1; 0.177;0.823
12.11.2009 07:00:00; 6.6; 66; 20; 3.54;16.46
12.11.2009 08:00:00; 6.9; 67; 57; 10.089;46.911
12.11.2009 09:00:00; 7.7; 65; 145; 25.665;119.335
12.11.2009 10:00:00; 8.3; 65; 159; 28.143;130.857
12.11.2009 11:00:00; 9.6; 58; 273; 48.321;224.679
12.11.2009 12:00:00; 10.6; 53; 364; 64.428;299.572
12.11.2009 13:00:00; 11.3; 49; 336; 59.472;276.528
12.11.2009 14:00:00; 11.1; 49; 213; 37.701;175.299
12.11.2009 15:00:00; 9.2; 52; 79; 13.983;65.017
12.11.2009 16:00:00; 7.5; 57; 4; 0.708;3.292
12.11.2009 17:00:00; 7.5; 58; 0; 0;0
12.11.2009 18:00:00; 8.8; 57; 0; 0;0
12.11.2009 19:00:00; 8.3; 65; 0; 0;0
12.11.2009 20:00:00; 8.1; 72; 0; 0;0
12.11.2009 21:00:00; 8; 77; 0; 0;0
12.11.2009 22:00:00; 7.9; 80; 0; 0;0
12.11.2009 23:00:00; 7.9; 79; 0; 0;0
13.11.2009 00:00:00; 7.5; 81; 0; 0;0
13.11.2009 01:00:00; 8.1; 79; 0; 0;0
13.11.2009 02:00:00; 8.5; 77; 0; 0;0
13.11.2009 03:00:00; 8.4; 75; 0; 0;0
13.11.2009 04:00:00; 5.8; 87; 0; 0;0
13.11.2009 05:00:00; 3.9; 92; 0; 0;0
13.11.2009 06:00:00; 3.6; 93; 2; 0.354;1.646
13.11.2009 07:00:00; 5.5; 90; 42; 7.434;34.566
13.11.2009 08:00:00; 8; 80; 163; 28.851;134.149
13.11.2009 09:00:00; 10.5; 68; 292; 51.684;240.316
13.11.2009 10:00:00; 10.6; 68; 245; 43.365;201.635
13.11.2009 11:00:00; 10.7; 69; 104; 18.408;85.592
13.11.2009 12:00:00; 12.1; 60; 251; 44.427;206.573
13.11.2009 13:00:00; 13.1; 57; 276; 48.852;227.148
13.11.2009 14:00:00; 12.6; 59; 178; 31.506;146.494
13.11.2009 15:00:00; 11.8; 62; 33; 5.841;27.159
13.11.2009 16:00:00; 10.7; 65; 4; 0.708;3.292
13.11.2009 17:00:00; 9.6; 71; 0; 0;0
13.11.2009 18:00:00; 8.9; 75; 0; 0;0
13.11.2009 19:00:00; 8.2; 80; 0; 0;0
13.11.2009 20:00:00; 7.6; 84; 0; 0;0
13.11.2009 21:00:00; 6.9; 85; 0; 0;0
13.11.2009 22:00:00; 5.2; 92; 0; 0;0
13.11.2009 23:00:00; 4.6; 94; 0; 0;0
14.11.2009 00:00:00; 4.5; 94; 0; 0;0
14.11.2009 01:00:00; 5.2; 93; 0; 0;0
14.11.2009 02:00:00; 3.5; 94; 0; 0;0
14.11.2009 03:00:00; 5; 93; 0; 0;0
14.11.2009 04:00:00; 5; 92; 0; 0;0
14.11.2009 05:00:00; 4.7; 93; 0; 0;0
14.11.2009 06:00:00; 4.6; 92; 1; 0.177;0.823
14.11.2009 07:00:00; 5.1; 92; 39; 6.903;32.097
14.11.2009 08:00:00; 6.3; 87; 148; 26.196;121.804
14.11.2009 09:00:00; 6.3; 91; 143; 25.311;117.689
14.11.2009 10:00:00; 7.2; 88; 107; 18.939;88.061
14.11.2009 11:00:00; 7.9; 87; 114; 20.178;93.822
14.11.2009 12:00:00; 8.4; 86; 84; 14.868;69.132
14.11.2009 13:00:00; 9.3; 83; 78; 13.806;64.194
14.11.2009 14:00:00; 10.1; 84; 57; 10.089;46.911
14.11.2009 15:00:00; 8.3; 87; 19; 3.363;15.637
14.11.2009 16:00:00; 8.1; 88; 1; 0.177;0.823
14.11.2009 17:00:00; 6.8; 92; 0; 0;0
14.11.2009 18:00:00; 7.7; 93; 0; 0;0
14.11.2009 19:00:00; 8.9; 91; 0; 0;0
14.11.2009 20:00:00; 8.6; 86; 0; 0;0
14.11.2009 21:00:00; 8.5; 86; 0; 0;0
14.11.2009 22:00:00; 8.3; 87; 0; 0;0
14.11.2009 23:00:00; 8.1; 90; 0; 0;0
15.11.2009 00:00:00; 8; 88; 0; 0;0
15.11.2009 01:00:00; 8.2; 85; 0; 0;0
15.11.2009 02:00:00; 8.5; 82; 0; 0;0
15.11.2009 03:00:00; 10; 75; 0; 0;0
15.11.2009 04:00:00; 9.2; 80; 0; 0;0
15.11.2009 05:00:00; 10.6; 74; 0; 0;0
15.11.2009 06:00:00; 10.7; 73; 0; 0;0
15.11.2009 07:00:00; 10.3; 78; 49; 8.673;40.327
15.11.2009 08:00:00; 11; 73; 105; 18.585;86.415
15.11.2009 09:00:00; 12.1; 69; 186; 32.922;153.078
15.11.2009 10:00:00; 14; 59; 364; 64.428;299.572
15.11.2009 11:00:00; 14.7; 55; 395; 69.915;325.085
15.11.2009 12:00:00; 15.1; 53; 316; 55.932;260.068
15.11.2009 13:00:00; 15.2; 51; 299; 52.923;246.077
15.11.2009 14:00:00; 14.9; 50; 183; 32.391;150.609
15.11.2009 15:00:00; 12; 63; 41; 7.257;33.743
15.11.2009 16:00:00; 9.3; 79; 2; 0.354;1.646
15.11.2009 17:00:00; 8.5; 84; 0; 0;0
15.11.2009 18:00:00; 7.5; 89; 0; 0;0
15.11.2009 19:00:00; 6.9; 91; 0; 0;0
15.11.2009 20:00:00; 7.6; 90; 0; 0;0
15.11.2009 21:00:00; 6.9; 92; 0; 0;0
15.11.2009 22:00:00; 7.1; 92; 0; 0;0
15.11.2009 23:00:00; 7; 92; 0; 0;0
16.11.2009 00:00:00; 7; 92; 0; 0;0
16.11.2009 01:00:00; 7; 93; 0; 0;0
16.11.2009 02:00:00; 7.2; 92; 0; 0;0
16.11.2009 03:00:00; 7.2; 92; 0; 0;0
16.11.2009 04:00:00; 6.8; 93; 0; 0;0
16.11.2009 05:00:00; 7.2; 94; 0; 0;0
16.11.2009 06:00:00; 7.7; 92; 0; 0;0
16.11.2009 07:00:00; 8.5; 91; 11; 1.947;9.053
16.11.2009 08:00:00; 9.1; 87; 65; 11.505;53.495
16.11.2009 09:00:00; 10.1; 82; 92; 16.284;75.716
16.11.2009 10:00:00; 10.5; 80; 144; 25.488;118.512
16.11.2009 11:00:00; 11.2; 79; 169; 29.913;139.087
16.11.2009 12:00:00; 11; 80; 102; 18.054;83.946
16.11.2009 13:00:00; 11; 81; 64; 11.328;52.672
16.11.2009 14:00:00; 11.1; 82; 39; 6.903;32.097
16.11.2009 15:00:00; 10.9; 83; 11; 1.947;9.053
16.11.2009 16:00:00; 10.7; 84; 1; 0.177;0.823
16.11.2009 17:00:00; 10.8; 84; 0; 0;0
16.11.2009 18:00:00; 10.5; 88; 0; 0;0
16.11.2009 19:00:00; 10.2; 90; 0; 0;0
16.11.2009 20:00:00; 10.2; 90; 0; 0;0
16.11.2009 21:00:00; 10; 90; 0; 0;0
16.11.2009 22:00:00; 10; 91; 0; 0;0
16.11.2009 23:00:00; 10; 91; 0; 0;0
17.11.2009 00:00:00; 9.9; 92; 0; 0;0
17.11.2009 01:00:00; 9.8; 92; 0; 0;0
17.11.2009 02:00:00; 9.7; 92; 0; 0;0
17.11.2009 03:00:00; 9.7; 92; 0; 0;0
17.11.2009 04:00:00; 9.5; 93; 0; 0;0
17.11.2009 05:00:00; 9.3; 93; 0; 0;0
17.11.2009 06:00:00; 9; 95; 0; 0;0
17.11.2009 07:00:00; 9; 95; 11; 1.947;9.053
17.11.2009 08:00:00; 8.8; 96; 37; 6.549;30.451
17.11.2009 09:00:00; 9; 95; 68; 12.036;55.964
17.11.2009 10:00:00; 9.3; 94; 81; 14.337;66.663
17.11.2009 11:00:00; 10; 90; 97; 17.169;79.831
17.11.2009 12:00:00; 10.3; 89; 99; 17.523;81.477
17.11.2009 13:00:00; 10.2; 88; 71; 12.567;58.433
17.11.2009 14:00:00; 9.6; 91; 47; 8.319;38.681
17.11.2009 15:00:00; 9.4; 91; 20; 3.54;16.46
17.11.2009 16:00:00; 9.5; 91; 2; 0.354;1.646
17.11.2009 17:00:00; 9.3; 93; 0; 0;0
17.11.2009 18:00:00; 9.2; 94; 0; 0;0
17.11.2009 19:00:00; 9.2; 95; 0; 0;0
17.11.2009 20:00:00; 9.1; 95; 0; 0;0
17.11.2009 21:00:00; 8.8; 96; 0; 0;0
17.11.2009 22:00:00; 8.4; 96; 0; 0;0
17.11.2009 23:00:00; 8; 95; 0; 0;0
18.11.2009 00:00:00; 8.1; 93; 0; 0;0
18.11.2009 01:00:00; 7.8; 92; 0; 0;0
18.11.2009 02:00:00; 14.2; 64; 0; 0;0
18.11.2009 03:00:00; 14.5; 74; 0; 0;0
18.11.2009 04:00:00; 15.3; 68; 0; 0;0
18.11.2009 05:00:00; 13.1; 84; 0; 0;0
18.11.2009 06:00:00; 12.4; 84; 0; 0;0
18.11.2009 07:00:00; 12.2; 79; 15; 2.655;12.345
18.11.2009 08:00:00; 12.2; 78; 61; 10.797;50.203
18.11.2009 09:00:00; 12.2; 70; 128; 22.656;105.344
18.11.2009 10:00:00; 12.4; 69; 151; 26.727;124.273
18.11.2009 11:00:00; 12.4; 69; 153; 27.081;125.919
18.11.2009 12:00:00; 12.5; 66; 147; 26.019;120.981
18.11.2009 13:00:00; 13.6; 68; 205; 36.285;168.715
18.11.2009 14:00:00; 13.4; 67; 170; 30.09;139.91
18.11.2009 15:00:00; 12.2; 69; 57; 10.089;46.911
18.11.2009 16:00:00; 11.2; 73; 2; 0.354;1.646
18.11.2009 17:00:00; 10.1; 79; 0; 0;0
18.11.2009 18:00:00; 10.2; 87; 0; 0;0
18.11.2009 19:00:00; 9.4; 91; 0; 0;0
18.11.2009 20:00:00; 7.2; 94; 0; 0;0
18.11.2009 21:00:00; 6.1; 94; 0; 0;0
18.11.2009 22:00:00; 5.5; 94; 0; 0;0
18.11.2009 23:00:00; 4.9; 95; 0; 0;0
19.11.2009 00:00:00; 5.3; 95; 0; 0;0
19.11.2009 01:00:00; 9; 82; 0; 0;0
19.11.2009 02:00:00; 11.6; 66; 0; 0;0
19.11.2009 03:00:00; 12; 65; 0; 0;0
19.11.2009 04:00:00; 12.1; 54; 0; 0;0
19.11.2009 05:00:00; 11.5; 53; 0; 0;0
19.11.2009 06:00:00; 10.3; 57; 0; 0;0
19.11.2009 07:00:00; 11; 62; 33; 5.841;27.159
19.11.2009 08:00:00; 12.3; 57; 145; 25.665;119.335
19.11.2009 09:00:00; 14; 53; 250; 44.25;205.75
19.11.2009 10:00:00; 15.3; 51; 333; 58.941;274.059
19.11.2009 11:00:00; 16; 48; 363; 64.251;298.749
19.11.2009 12:00:00; 17; 43; 325; 57.525;267.475
19.11.2009 13:00:00; 16.4; 44; 285; 50.445;234.555
19.11.2009 14:00:00; 15.9; 48; 184; 32.568;151.432
19.11.2009 15:00:00; 14; 56; 68; 12.036;55.964
19.11.2009 16:00:00; 11.5; 70; 4; 0.708;3.292
19.11.2009 17:00:00; 8.8; 83; 0; 0;0
19.11.2009 18:00:00; 9.5; 82; 0; 0;0
19.11.2009 19:00:00; 6.9; 90; 0; 0;0
19.11.2009 20:00:00; 6.1; 91; 0; 0;0
19.11.2009 21:00:00; 5; 93; 0; 0;0
19.11.2009 22:00:00; 4.4; 93; 0; 0;0
19.11.2009 23:00:00; 3.7; 95; 0; 0;0
20.11.2009 00:00:00; 4.6; 95; 0; 0;0
20.11.2009 01:00:00; 3.9; 95; 0; 0;0
20.11.2009 02:00:00; 2.9; 96; 0; 0;0
20.11.2009 03:00:00; 2.9; 96; 0; 0;0
20.11.2009 04:00:00; 2.3; 96; 0; 0;0
20.11.2009 05:00:00; 1.4; 96; 0; 0;0
20.11.2009 06:00:00; 1.7; 95; 0; 0;0
20.11.2009 07:00:00; 1.5; 97; 27; 4.779;22.221
20.11.2009 08:00:00; 3.4; 95; 131; 23.187;107.813
20.11.2009 09:00:00; 6.9; 82; 242; 42.834;199.166
20.11.2009 10:00:00; 8.3; 78; 301; 53.277;247.723
20.11.2009 11:00:00; 9.8; 74; 327; 57.879;269.121
20.11.2009 12:00:00; 9.9; 77; 314; 55.578;258.422
20.11.2009 13:00:00; 9.9; 81; 256; 45.312;210.688
20.11.2009 14:00:00; 8.2; 86; 146; 25.842;120.158
20.11.2009 15:00:00; 6.8; 92; 23; 4.071;18.929
20.11.2009 16:00:00; 6.5; 93; 0; 0;0
20.11.2009 17:00:00; 6.3; 94; 0; 0;0
20.11.2009 18:00:00; 6.2; 95; 0; 0;0
20.11.2009 19:00:00; 6.7; 94; 0; 0;0
20.11.2009 20:00:00; 7; 94; 0; 0;0
20.11.2009 21:00:00; 7; 94; 0; 0;0
20.11.2009 22:00:00; 7; 94; 0; 0;0
20.11.2009 23:00:00; 6.6; 95; 0; 0;0
21.11.2009 00:00:00; 6.7; 95; 0; 0;0
21.11.2009 01:00:00; 6.6; 95; 0; 0;0
21.11.2009 02:00:00; 6.4; 96; 0; 0;0
21.11.2009 03:00:00; 6.4; 96; 0; 0;0
21.11.2009 04:00:00; 5.7; 95; 0; 0;0
21.11.2009 05:00:00; 5.6; 94; 0; 0;0
21.11.2009 06:00:00; 5.6; 94; 0; 0;0
21.11.2009 07:00:00; 5.7; 94; 8; 1.416;6.584
21.11.2009 08:00:00; 5.9; 93; 35; 6.195;28.805
21.11.2009 09:00:00; 6.2; 92; 72; 12.744;59.256
21.11.2009 10:00:00; 6.5; 91; 111; 19.647;91.353
21.11.2009 11:00:00; 6.7; 91; 123; 21.771;101.229
21.11.2009 12:00:00; 7.3; 89; 146; 25.842;120.158
21.11.2009 13:00:00; 7.5; 87; 176; 31.152;144.848
21.11.2009 14:00:00; 7.3; 88; 67; 11.859;55.141
21.11.2009 15:00:00; 7.3; 89; 27; 4.779;22.221
21.11.2009 16:00:00; 7; 90; 1; 0.177;0.823
21.11.2009 17:00:00; 6.7; 93; 0; 0;0
21.11.2009 18:00:00; 6.4; 95; 0; 0;0
21.11.2009 19:00:00; 6.4; 95; 0; 0;0
21.11.2009 20:00:00; 6; 95; 0; 0;0
21.11.2009 21:00:00; 5.8; 95; 0; 0;0
21.11.2009 22:00:00; 5.7; 95; 0; 0;0
21.11.2009 23:00:00; 5.2; 95; 0; 0;0
22.11.2009 00:00:00; 5.2; 95; 0; 0;0
22.11.2009 01:00:00; 5.4; 95; 0; 0;0
22.11.2009 02:00:00; 5.4; 95; 0; 0;0
22.11.2009 03:00:00; 5.3; 95; 0; 0;0
22.11.2009 04:00:00; 5.3; 95; 0; 0;0
22.11.2009 05:00:00; 5.2; 95; 0; 0;0
22.11.2009 06:00:00; 5; 95; 0; 0;0
22.11.2009 07:00:00; 4.7; 95; 5; 0.885;4.115
22.11.2009 08:00:00; 4.6; 95; 16; 2.832;13.168
22.11.2009 09:00:00; 4.9; 95; 26; 4.602;21.398
22.11.2009 10:00:00; 4.8; 95; 30; 5.31;24.69
22.11.2009 11:00:00; 4.9; 95; 33; 5.841;27.159
22.11.2009 12:00:00; 4.5; 94; 34; 6.018;27.982
22.11.2009 13:00:00; 4.6; 93; 55; 9.735;45.265
22.11.2009 14:00:00; 5.1; 90; 47; 8.319;38.681
22.11.2009 15:00:00; 5.3; 88; 13; 2.301;10.699
22.11.2009 16:00:00; 5.2; 88; 1; 0.177;0.823
22.11.2009 17:00:00; 5.2; 87; 0; 0;0
22.11.2009 18:00:00; 5.2; 85; 0; 0;0
22.11.2009 19:00:00; 5.1; 84; 0; 0;0
22.11.2009 20:00:00; 5.1; 85; 0; 0;0
22.11.2009 21:00:00; 5.1; 90; 0; 0;0
22.11.2009 22:00:00; 5; 90; 0; 0;0
22.11.2009 23:00:00; 4.8; 91; 0; 0;0
23.11.2009 00:00:00; 4.5; 94; 0; 0;0
23.11.2009 01:00:00; 4.3; 91; 0; 0;0
23.11.2009 02:00:00; 4.2; 91; 0; 0;0
23.11.2009 03:00:00; 4.1; 90; 0; 0;0
23.11.2009 04:00:00; 4.2; 90; 0; 0;0
23.11.2009 05:00:00; 4.3; 92; 0; 0;0
23.11.2009 06:00:00; 4.5; 93; 0; 0;0
23.11.2009 07:00:00; 4.9; 93; 5; 0.885;4.115
23.11.2009 08:00:00; 5.4; 93; 36; 6.372;29.628
23.11.2009 09:00:00; 6.2; 92; 107; 18.939;88.061
23.11.2009 10:00:00; 8.2; 88; 228; 40.356;187.644
23.11.2009 11:00:00; 12.9; 57; 344; 60.888;283.112
23.11.2009 12:00:00; 14.1; 48; 335; 59.295;275.705
23.11.2009 13:00:00; 14.4; 43; 279; 49.383;229.617
23.11.2009 14:00:00; 14.2; 42; 185; 32.745;152.255
23.11.2009 15:00:00; 12.8; 45; 33; 5.841;27.159
23.11.2009 16:00:00; 10.7; 69; 2; 0.354;1.646
23.11.2009 17:00:00; 8.9; 83; 0; 0;0
23.11.2009 18:00:00; 8.5; 85; 0; 0;0
23.11.2009 19:00:00; 8.6; 81; 0; 0;0
23.11.2009 20:00:00; 9.3; 76; 0; 0;0
23.11.2009 21:00:00; 9.7; 72; 0; 0;0
23.11.2009 22:00:00; 8.9; 75; 0; 0;0
23.11.2009 23:00:00; 8.4; 78; 0; 0;0
24.11.2009 00:00:00; 8.4; 77; 0; 0;0
24.11.2009 01:00:00; 8.6; 73; 0; 0;0
24.11.2009 02:00:00; 8.2; 77; 0; 0;0
24.11.2009 03:00:00; 8; 85; 0; 0;0
24.11.2009 04:00:00; 7.5; 88; 0; 0;0
24.11.2009 05:00:00; 6.9; 90; 0; 0;0
24.11.2009 06:00:00; 10.2; 71; 0; 0;0
24.11.2009 07:00:00; 12.9; 60; 11; 1.947;9.053
24.11.2009 08:00:00; 11.6; 73; 25; 4.425;20.575
24.11.2009 09:00:00; 13.5; 65; 177; 31.329;145.671
24.11.2009 10:00:00; 14.3; 60; 325; 57.525;267.475
24.11.2009 11:00:00; 14.1; 60; 185; 32.745;152.255
24.11.2009 12:00:00; 14; 60; 117; 20.709;96.291
24.11.2009 13:00:00; 14.3; 58; 148; 26.196;121.804
24.11.2009 14:00:00; 14.1; 57; 93; 16.461;76.539
24.11.2009 15:00:00; 14.3; 58; 32; 5.664;26.336
24.11.2009 16:00:00; 13.5; 65; 0; 0;0
24.11.2009 17:00:00; 13.1; 74; 0; 0;0
24.11.2009 18:00:00; 13.2; 75; 0; 0;0
24.11.2009 19:00:00; 13.8; 72; 0; 0;0
24.11.2009 20:00:00; 13.9; 71; 0; 0;0
24.11.2009 21:00:00; 13.6; 71; 0; 0;0
24.11.2009 22:00:00; 13.3; 71; 0; 0;0
24.11.2009 23:00:00; 13.3; 69; 0; 0;0
25.11.2009 00:00:00; 13.7; 66; 0; 0;0
25.11.2009 01:00:00; 13.8; 64; 0; 0;0
25.11.2009 02:00:00; 13.7; 64; 0; 0;0
25.11.2009 03:00:00; 13.7; 62; 0; 0;0
25.11.2009 04:00:00; 12.8; 64; 0; 0;0
25.11.2009 05:00:00; 12.4; 62; 0; 0;0
25.11.2009 06:00:00; 11.7; 63; 0; 0;0
25.11.2009 07:00:00; 11.8; 66; 25; 4.425;20.575
25.11.2009 08:00:00; 12.7; 64; 127; 22.479;104.521
25.11.2009 09:00:00; 13.4; 61; 180; 31.86;148.14
25.11.2009 10:00:00; 14.9; 56; 280; 49.56;230.44
25.11.2009 11:00:00; 15.2; 52; 306; 54.162;251.838
25.11.2009 12:00:00; 16.6; 47; 335; 59.295;275.705
25.11.2009 13:00:00; 16.2; 54; 273; 48.321;224.679
25.11.2009 14:00:00; 15.5; 58; 173; 30.621;142.379
25.11.2009 15:00:00; 13.6; 63; 48; 8.496;39.504
25.11.2009 16:00:00; 10; 80; 1; 0.177;0.823
25.11.2009 17:00:00; 11.1; 78; 0; 0;0
25.11.2009 18:00:00; 10; 81; 0; 0;0
25.11.2009 19:00:00; 8.7; 86; 0; 0;0
